1.e-6	-136925.49810785835
2.e-6	-70662.06859090793
3.e-6	-48013.305790535305
4.e-6	-36508.94184848631
4.9999999999999996e-6	-29525.08392040813
5.999999999999999e-6	-24825.38782505199
7.e-6	-21442.082183287897
8.e-6	-18887.444563710094
9.e-6	-16888.69734383802
0.00001	-15281.216852551246
0.00002	-7920.774801843455
0.000030000000000000004	-5397.012777864444
0.00004	-4112.425579849705
0.00005000000000000001	-3331.3746767254124
0.00006000000000000001	-2805.1015822200393
0.00007000000000000001	-2425.8245897407187
0.00008	-2139.170348882447
0.00009	-1914.70191213353
0.0001	-1734.036194865911
0.0002	-904.6417242735167
0.00030000000000000003	-619.010926369295
0.0004	-473.20246960299943
0.0005	-384.3495057357956
0.0006000000000000001	-324.3695144924757
0.0007	-281.07429894716864
0.0008	-248.30650381380178
0.0009	-222.6151699395886
0.001	-201.9137563283405
0.002	-106.50589366790383
0.003	-73.42679198060347
0.004	-56.462496010062324
0.005	-46.08709130924253
0.006	-39.06177464829406
0.007	-33.97720370844028
0.008	-30.119830426368644
0.009000000000000001	-27.088972378116054
0.01	-24.6419516879514
0.02	-13.462492853205092
0.03	-9.532881416530111
0.04	-7.485625599525923
0.05	-6.2175518680709825
0.06	-5.349560013044338
0.07	-4.715276053757922
0.08	-4.229854354737359
0.09000000000000001	-3.8453481674155388
0.1	-3.532552438764908
0.11	-3.2726282614286424
0.12000000000000001	-3.052860057816616
0.13	-2.8643438974114304
0.13999999999999999	-2.700652225954728
0.15	-2.5570246971064656
0.16	-2.429857743863047
0.16999999999999998	-2.3163714303139282
0.18	-2.214385536777574
0.19	-2.122165171154425
0.19999999999999998	-2.03831190473801
0.21	-1.9616854695506156
0.22	-1.891346431619976
0.22999999999999998	-1.8265135488741404
0.24	-1.7665315938902004
0.25	-1.7108467553129558
0.26	-1.658987608621612
0.27	-1.6105502346554887
0.28	-1.5651864652024177
0.29000000000000004	-1.5225945128173366
0.30000000000000004	-1.4825114374844341
0.31	-1.4447070420901604
0.32	-1.4089788892883552
0.33	-1.37514820583498
0.34	-1.3430564947419497
0.35000000000000003	-1.3125627160830202
0.36000000000000004	-1.2835409277703003
0.37000000000000005	-1.2558783007805443
0.38	-1.2294734410534787
0.39	-1.2042349639840846
0.4	-1.1800802780865922
0.41000000000000003	-1.1569345427545241
0.42000000000000004	-1.134729771621874
0.43000000000000005	-1.1089181073759227
0.44	-1.0898578872641869
0.45	-1.0715067391555968
0.46	-1.0538209077210523
0.47000000000000003	-1.0367602055851193
0.48000000000000004	-1.0202876530636713
0.49000000000000005	-1.0043691609406824
0.5	-0.9889732503792205
0.51	-0.9740708049722689
0.52	-0.959634850694356
0.53	-0.9456403601438802
0.54	-0.9320640779917069
0.55	-0.9188843649924631
0.56	-0.9060810582861243
0.5700000000000001	-0.893635346030813
0.5800000000000001	-0.8815296546732168
0.5900000000000001	-0.8697475473886823
0.6	-0.8582736324152319
0.61	-0.8470934801701585
0.62	-0.8361935481786327
0.63	-0.8255611129648459
0.64	-0.8151842081604441
0.65	-0.8050515681751045
0.66	-0.7951525768520401
0.67	-0.7854772205989412
0.68	-0.7760160455436025
0.6900000000000001	-0.7667601183149119
0.7000000000000001	-0.7577009900945687
0.7100000000000001	-0.7488306636241702
0.7200000000000001	-0.74014156288667
0.73	-0.7316265052114564
0.74	-0.7232786755788564
0.75	-0.7150916029233845
0.76	-0.7070591382557424
0.77	-0.6991754344419411
0.78	-0.6914349274941716
0.79	-0.6838323192425034
0.8	-0.6763625612692955
0.81	-0.6690208399996956
0.8200000000000001	-0.6618025628517721
0.8300000000000001	-0.6547033453589363
0.8400000000000001	-0.6477189991855052
0.8500000000000001	-0.6408455209635033
0.86	-0.634079081885422
0.87	-0.6274160179934852
0.88	-0.6208528211113004
0.89	-0.6143861303685351
0.9	-0.6080127242735578
0.91	-0.6017295132928555
0.92	-0.5955335328995769
0.93	-0.5894219370566911
0.9400000000000001	-0.5833919921031417
0.9500000000000001	-0.5774410710140068
0.9600000000000001	-0.5715666480080057
0.9700000000000001	-0.5657662934778716
0.98	-0.5600376692210551
0.99	-0.5543785239500203
1.	-0.5487866890629947
1.01	-0.5432725432624335
1.02	-0.5378460330005577
1.03	-0.5325042391636274
1.04	-0.5272443635222965
1.05	-0.5220637227238807
1.06	-0.5169597426334371
1.07	-0.5119299530004842
1.08	-0.5069719824299197
1.09	-0.5020835536372874
1.1	-0.497262478969998
1.11	-0.49250665617745115
1.12	-0.4878140644142315
1.13	-0.48318276046169517
1.1400000000000001	-0.47861087515428524
1.15	-0.47409660999790404
1.16	-0.4696382339685188
1.17	-0.4652340804800321
1.18	-0.46088254451116817
1.19	-0.4565820798818474
1.2	-0.45233119667015154
1.21	-0.44812845876158103
1.22	-0.44397248152285806
1.23	-0.4398619295930404
1.24	-0.43579551478517975
1.25	-0.43177199409219935
1.26	-0.4277901677910807
1.27	-0.4238488776398064
1.28	-0.4199470051618863
1.29	-0.4160834700135907
1.3	-0.41225722842934553
1.31	-0.4084672717410027
1.32	-0.40471262496698057
1.33	-0.40099234546750373
1.34	-0.39730552166240574
1.35	-0.39365127180816684
1.36	-0.3900287428310598
1.37	-0.3864371092134671
1.38	-0.3828755719305934
1.3900000000000001	-0.3793433574349787
1.4	-0.37583971668634564
1.4100000000000001	-0.37236392422448006
1.42	-0.3689152772829567
1.43	-0.3654930949416577
1.44	-0.3620967173161471
1.45	-0.3587255047820648
1.46	-0.35537883723281816
1.47	-0.3520561133689353
1.48	-0.34875675001754014
1.49	-0.3454801814804893
1.5	-0.34222585890979484
1.51	-0.33899324970902756
1.52	-0.3357818369594652
1.53	-0.33259111886982295
1.54	-0.3294206082484552
1.55	-0.3262698319969817
1.56	-0.3231383306243498
1.57	-0.32002565778038417
1.58	-0.31693137980793806
1.5899999999999999	-0.3138550753127989
1.6	-0.3107963347505396
1.6099999999999999	-0.30775476002956204
1.62	-0.3047299641296004
1.63	-0.30172157073500405
1.6400000000000001	-0.29872921388214224
1.65	-0.2957525376203116
1.6600000000000001	-0.2927911956855578
1.67	-0.2898448511868472
1.6800000000000002	-0.28691317630405844
1.69	-0.28399585199728405
1.7000000000000002	-0.2810925677269598
1.71	-0.27820302118436224
1.72	-0.27532691803203146
1.73	-0.2724639716537134
1.74	-0.2696139029134097
1.75	-0.2667764399231698
1.76	-0.2639513178192505
1.77	-0.2611382785463119
1.78	-0.25833707064931233
1.79	-0.2555474490727916
1.8	-0.2527691749672445
1.81	-0.25000201550229817
1.82	-0.24724574368641727
1.83	-0.24450013819288685
1.84	-0.24176498319181094
1.85	-0.23904006818789947
1.8599999999999999	-0.23632518786381196
1.87	-0.23362014192884173
1.88	-0.23092473497273414
1.8900000000000001	-0.228238776324437
1.9	-0.2255620799156015
1.9100000000000001	-0.22289446414863734
1.92	-0.22023575176916665
1.9300000000000002	-0.21758576974269472
1.94	-0.21494434913534788
1.9500000000000002	-0.21231132499851835
1.96	-0.20968653625727918
1.97	-0.20706982560242093
1.98	-0.20446103938597904
1.99	-0.201860027520126
2.	-0.19926664337929945
2.01	-0.19668074370545174
2.02	-0.19410218851630978
2.0300000000000002	-0.19153084101652973
2.04	-0.18896656751164786
2.05	-0.18640923732472625
2.06	-0.18385872271559456
2.0700000000000003	-0.1813148988026012
2.08	-0.17877764348677783
2.09	-0.17624683737833946
2.1	-0.1737223637254337
2.1100000000000003	-0.1712041083450634
2.12	-0.1686919595561036
2.13	-0.16618580811434613
2.14	-0.1636855471494959
2.1500000000000004	-0.1611910721040576
2.16	-0.15870228067404335
2.17	-0.15621907275144353
2.1799999999999997	-0.15374135036839798
2.19	-0.1512690176430126
2.2	-0.14880198072676587
2.21	-0.14634014775345106
2.2199999999999998	-0.14388342878960214
2.23	-0.14143173578635893
2.24	-0.13898498253271785
2.25	-0.13654308461012954
2.26	-0.13410595934839054
2.27	-0.13167352578279656
2.2800000000000002	-0.12924570461250995
2.29	-0.1268224181601043
2.3	-0.1244035903322459
2.31	-0.12198914658148285
2.3200000000000003	-0.11957901386909686
2.33	-0.11717312062898944
2.34	-0.11477139673257164
2.35	-0.11237377345461752
2.3600000000000003	-0.10998018344006322
2.37	-0.10759056067170925
2.38	-0.10520484043880773
2.39	-0.10282295930650054
2.4000000000000004	-0.10044485508608914
2.41	-0.09807046680609999
2.42	-0.09569973468413318
2.4299999999999997	-0.09333260009946065
2.44	-0.09096900556635756
2.45	-0.08860889470813915
2.46	-0.08625221223188839
2.4699999999999998	-0.08389890390384658
2.48	-0.08154891652545182
2.49	-0.0792021979100046
2.5	-0.07685869685994295
2.51	-0.07451836314470384
2.52	-0.07218114747916293
2.5300000000000002	-0.06984700150262646
2.54	-0.06751587775836443
2.55	-0.06518772967366782
2.56	-0.06286251154041445
2.5700000000000003	-0.06054017849612803
2.58	-0.05822068650551904
2.59	-0.05590399234248822
2.6	-0.05359005357258606
2.6100000000000003	-0.05127882853591015
2.62	-0.048970276330429274
2.63	-0.04666435679572345
2.64	-0.044361030497126586
2.6500000000000004	-0.04206025871026142
2.66	-0.039762003405955704
2.67	-0.037466227235526506
2.6799999999999997	-0.03517289351642694
2.69	-0.032881966218242575
2.7	-0.030593409949025485
2.71	-0.028307189941962352
2.7199999999999998	-0.026023272042361323
2.73	-0.02374162269495439
2.74	-0.021462208931502635
2.75	-0.019184998358698024
2.76	-0.016909959146351405
2.77	-0.014637060015864733
2.7800000000000002	-0.012366270228972409
2.79	-0.010097559576748516
2.8	-0.007830898368873962
2.81	-0.005566257423153198
2.8200000000000003	-0.003303608055276741
2.83	-0.001042922068822616
2.84	0.001215828254514717
2.85	0.0034726701644628433
2.8600000000000003	0.005727630451495158
2.87	0.00798073545593947
2.88	0.010232011076875769
2.89	0.012481482780834274
2.9000000000000004	0.014729175610293632
2.91	0.01697511419198594
2.92	0.019219322745016032
2.9299999999999997	0.021461825088796238
2.94	0.023702644650802296
2.95	0.025941804474158392
2.96	0.028179327225049122
2.9699999999999998	0.030415235199969692
2.98	0.03264955033281347
2.99	0.034882294201803
3.	0.03711348803626913
3.01	0.03934315272327915
3.0200000000000005	0.04157130881412219
3.0300000000000002	0.043797976530649985
3.04	0.04602317577148307
3.05	0.04824692611807846
3.0599999999999996	0.05046924684066845
3.0700000000000003	0.05269015690407064
3.08	0.05490967497337074
3.09	0.05712781941948797
3.0999999999999996	0.05934460832461763
3.1100000000000003	0.061560059487557495
3.12	0.06377419042892318
3.13	0.0659870183962511
3.1399999999999997	0.06819856036899541
3.1500000000000004	0.07040883306341605
3.16	0.07261785293736767
3.17	0.0748256361949865
3.1799999999999997	0.07703219879127954
3.1900000000000004	0.07923755643661679
3.2	0.08144172460113297
3.21	0.08364471851903554
3.2199999999999998	0.0858465531928233
3.2300000000000004	0.08804724339742176
3.24	0.09024680368422855
3.25	0.09244524838507928
3.26	0.09464259161613142
3.2700000000000005	0.0968388472816698
3.2800000000000002	0.09903402907783165
3.29	0.10122815049626044
3.3	0.10342122482768423
3.3100000000000005	0.10561326516541991
3.3200000000000003	0.10780428440880996
3.33	0.10999429526658833
3.34	0.11218331026018058
3.3499999999999996	0.11437134172693675
3.3600000000000003	0.11655840182330068
3.37	0.11874450252791713
3.38	0.12092965564467584
3.3899999999999997	0.12311387280569686
3.4000000000000004	0.12529716547425807
3.41	0.12747954494766123
3.42	0.12966102236004795
3.4299999999999997	0.13184160868515604
3.4400000000000004	0.13402131473902323
3.45	0.13620015118263962
3.46	0.13837812852454856
3.4699999999999998	0.14055525712339645
3.4800000000000004	0.1427315471904339
3.49	0.14490700879196816
3.5	0.1470816518517708
3.51	0.14925548615343764
3.5200000000000005	0.15142852134270168
3.5300000000000002	0.1536007669297078
3.54	0.1557722322912385
3.55	0.15794292667290044
3.5600000000000005	0.1601128591912705
3.5700000000000003	0.16228203883599857
3.58	0.16445047447187366
3.59	0.16661817484084995
3.5999999999999996	0.16878514856403526
3.6100000000000003	0.1709514041436434
3.62	0.17311694996490756
3.63	0.17528179429796242
3.6399999999999997	0.1774459452996875
3.6500000000000004	0.1796094110155202
3.66	0.18177219938123035
3.67	0.18393431822466833
3.6799999999999997	0.186095775267478
3.6900000000000004	0.18825657812677687
3.7	0.19041673431680928
3.71	0.19257625125056665
3.7199999999999998	0.19473513624138017
3.7300000000000004	0.19689339650448445
3.74	0.1990510391585507
3.75	0.20120807122719597
3.76	0.203364499640464
3.7700000000000005	0.2055203312362769
3.7800000000000002	0.20767557276186477
3.79	0.2098302308751676
3.8	0.21198431214621416
3.8100000000000005	0.2141378230584733
3.8200000000000003	0.2162907700101836
3.83	0.21844315931566116
3.84	0.22059499720657993
3.8499999999999996	0.2227462898332333
3.8600000000000003	0.22489704326577298
3.87	0.22704726349542292
3.88	0.22919695643567783
3.8899999999999997	0.23134612792347675
